SBSI, 10320050, SOUTHSIDE BANCSHARES INC
SBUX, 10216032, STARBUCKS CORPORATION
SC, 10320052, SANTANDER CONSUMER USA HOLDINGS INC
SCA, -1, Stellus Capital Investment Corp
SCAC, 31055110, SABAN CAPITAL ACQUISITION CORP
SCACU, -10, -10
SCACW, -10, -10
SCAP, -1, ADVISORSHARES TRUST
SCCO, 10106009, SOUTHERN COPPER CORPORATION COM STK
SCD, 10319042, LMP CAPITAL AND INCOME FUND IN
SCE_B, -10, -10
SCE_C, -10, -10
SCE_D, -10, -10
SCE_E, -10, -10
SCE_G, -10, -10
SCE_H, -10, -10
SCE_J, -10, -10
SCE_K, -10, -10
SCE_L, -10, -10
SCG, 20744096, SCANA CORPORATION (NEW)
SCHK, -1, CHARLES SCHWAB INVESTMENT MANAGEMENT  INC. - SCHWAB 1000 INDEX ETF
SCHL, 10215031, SCHOLASTIC CORP
SCHN, 10107013, SCHNITZER STEEL INDUSTRIES INC
SCHW, 10321053, THE CHARLES SCHWAB CORPORATI
SCHW_B, -10, -10
SCHW_B-CL, -10, -10
SCHW_C, -10, -10
SCHW_D, -10, -10
SCI, 10214030, SERVICE CORP INTL
SCKT, 31167137, SOCKET MOBILE INC
SCL, 10103004, STEPAN COMPANY
SCLN, -10, -10
SCM, 10319042, STELLUS CAPITAL INVESTMENT CORP
SCMP, -10, -10
SCON, 31169145, SUPERCONDUCTOR TECHS INC
SCS, 31061118, STEELCASE INC CL A
SCSC, 31167136, SCANSOURCE INC
SCVL, 10217033, SHOE CARNIVAL INC (IN)
SCWX, 31165133, SECUREWORKS CORP
SCX, 31061122, STARRETT L.S. CC CL A
SCYX, 20636086, SCYNEXIS INC
SD, 30947102, SANDRIDGE ENERGY INC COM NEW (DE)
SDLP, 30946101, SEADRILL PARTNERS LLC
SDPI, 30951106, SUPERIOR DRILLING PRODUCTS INC
SDR, 30947102, SANDRIDGE MISSISSIPPIAN TRUST II
SDRL, 30946101, Seadrill Limited
SDT, 30947102, SANDRIDGE MISSISSIPPIAN TRUST I
SDVY, -1, FIRST TRUST EXCHANGE-TRADED FUND VI - FIRST TRUST SMID CAP RISING DIVIDEND ACHIEVERS ETF
SE, 31165130, SEA LTD
SEAC, 31165133, SEACHANGE INTERNATIONAL INC
SEAS, 10218039, SEAWORLD ENTERTAINMENT INC
SEB, 31055110, SEABOARD CORP MASS
SECO, 10217037, SECOO HOLDING LTD
SECT, -1, MAIN SECTOR ROTATION ETF
SEDG, 31169148, SOLAREDGE TECHNOLOGIES INC
SEE, 10213029, SEALED AIR CORP(NEW)
SEED, 20531075, ORIGIN AGRITECH LTD
SEIC, 10319042, SEI INVESTMENTS CO
SELB, 20635084, Selecta Biosciences Inc
SELF, 10428067, GLOBAL SELF STORAGE INC
SEM, 20638089, SELECT MEDICAL HOLDINGS CORP
SEMG, 30949104, SEMGROUP CORP
SENEA, -10, -10
SENEB, -10, -10
SENS, 20640091, SENSEONICS HOLDINGS INC
SEP, 30949104, SPECTRA ENERGY PARTNERS LP
SERV, 31054109, SERVICEMASTER GLOBAL HOLDINGS INC
SF, 10321053, STIFEL FINANCIAL CORP
SF_A, -10, -10
SFB, -1, SF 5.2 10/45/47
SFBC, 10320050, SOUND FINANCIAL BANCORP INC
SFBS, 10320050, SERVISFIRST BANCSHARES INC
SFE, 10319042, SAFEGUARD SCIENTIFICS INC
SFHY, -1, WISDOMTREE TRUST - WISDOMTREE FUNDAMENTAL U.S. SHORT-TERM HIGH YIELD CORPORATE BOND FUND
SFIG, -1, WISDOMTREE TRUST - WISDOMTREE FUNDAMENTAL U.S. SHORT-TERM CORPORATE BOND FUND
SFL, 31062126, SHIP FINANCE INTERNATIONAL LTD
SFLY, 10214030, SHUTTERFLY INC
SFM, 20533082, SPROUTS FARMERS MARKET INC
SFNC, 10320050, SIMMONS FIRST NATL CRP CL-A
SFR, -10, -10
SFS, 20533082, SMART & FINAL STORES INC
SFST, 10320050, SOUTHERN FIRST BANCSHARES INC
SFUN, 31168144, FANG HOLDINGS LTD
SGA, 10210021, SAGA COMMUNICATIONS INC
SGB, 10320050, SOUTHWEST GEORGIA FINL CORP
SGBX, 31061120, SG Blocks Inc
SGC, 10212026, SUPERIOR GROUP OF COMPANIES INC..
SGEN, 20635084, SEATTLE GENETICS INC
SGF, -10, -10
SGH, 31169146, SMART GLOBAL HOLDINGS INC
SGLB, 31165132, SIGMA LABS INC
SGLBW, -10, -10
SGMA, 31167139, SIGMATRON INTL INC
SGMO, 20635084, SANGAMO THERAPEUTICS INC
SGMS, 10218038, SCIENTIFIC GAMES CORP
SGOC, 31167138, SGOCO GROUP LTD
SGQI, -10, -10
SGRP, 31054109, SPAR GROUP INC
SGRY, 20638089, SURGERY PARTNERS INC COM
SGU, 30949104, STAR GROUP L.P.
SGY, -10, -10
SGY-WS, -10, -10
SGYP, 20636086, SYNERGY PHARMACEUTICALS INC
SGZA, -10, -10
SHAG, -1, WISDOMTREE TRUST - WISDOMTREE BARCLAYS YIELD ENHANCED U.S. SHORT-TERM AGGREGATE BOND FUND
SHAK, 10216032, SHAKE SHACK INC
SHBI, 10320050, SHORE BANCSHARES INC
SHE, -1, SSGA ACTIVE TRUST - SPDR SSGA GENDER DIVERSITY INDEX ETF
SHEN, 30845100, SHENANDOAH TELECOMM CO.
SHG, 10320045, SHINHAN FINL GRP CO LTD ADS(REP 2 COMM)
SHI, 30950105, SINOPEC SHANGHAI ADS (1OO CLH)
SHIP, 31062126, SEANERGY MARITIME HOLDINGS CORP
SHIPW, -10, -10
SHLD, 10217034, SEARS HOLDINGS CORP
SHLDW, -10, -10
SHLM, 10103003, SCHULMAN A INC
SHLO, 31061120, SHILOH INDUSTRIES INC
SHLX, 30949104, SHELL MIDSTREAM PARTNERS LP
SHNY, -1, DIREXION SHARES ETF TRUST - DIREXION DAILY SILVER MINERS INDEX BULL 2X SHARES
SHO, 10428066, SUNSTONE HOTEL INVESTORS INC
SHO_E, -10, -10
SHO_F, -10, -10
SHOO, 10212027, MADDEN (STEVEN) LTD
SHOP, 31165133, SHOPIFY INC CL A (CDA)
SHOS, 10217034, SEARS HOMETOWN AND OUTLET STORES INC
SHPG, 20635084, SHIRE PLC AMERICAN DEPOSITORY SHS
SHSP, 10208015, SHARPSPRING INC
SHW, 10103004, SHERWIN-WILLIAMS CO
SID, 10107013, COMPANHIA SIDERURGICA NACIONAL  ADS (EA PRTG 1 COM)
SIEB, 10321053, SIEBERT FINANCIAL CORP
SIEN, 20642093, SIENTRA INC
SIF, 31061120, SIFCO INDUSTRIES INC
SIFI, 10320051, SI FINANCIAL GROUP INC
SIFY, 30845100, SIFY TECHNOLOGIES LTD
SIG, 10217036, SIGNET JEWELERS LTD
SIGI, 10325059, SELECTIVE INSURANCE GROUP INC
SIGM, 31169147, SIGMA DESIGNS INC
SILC, 31166135, SILICOM LTD
SIM, 10107013, GRUPO SIMEC SA DE CV ADS(20C-B
SIMO, 31169147, SILICON MOTION TECHNOLOGY CORP
SINA, 31168144, SINA CORPORATION
SINO, 31062124, SINO-GLOBAL SHIPPING AMERICA LTD
SIR, 10428064, SELECT INCOME REIT
SIRI, 10210021, SIRIUS XM HOLDINGS INC
SITE, 31060117, SITEONE LANDSCAPE SUPPLY INC
SITO, 30845100, SITO MOBILE LTD
SIVB, 10320050, SVB FINANCIAL GROUP
SIVBO, -10, -10
SIX, 10218039, SIX FLAGS ENTERTAINMENT CORP
SJI, 20744097, SOUTH JERSEY INDS INC
SJM, 20531077, J.M. SMUCKER CO (NEW)
SJR, 30845100, SHAW COMMS INC CL B NON-VT PRT
SJT, 30947102, SAN JUAN BASIN ROYALTY TR
SJW, 20744098, SJW GROUP
SKIS, 10218039, PEAK RESORTS INC
SKLN, -10, -10
SKM, 30845100, SK Telecom Co Ltd
SKT, 10428070, TANGER FACTORY OUTLET CENTERS
SKX, 10212027, SKECHERS USA INC
SKY, 10211024, SKYLINE CHAMPION CORP
SKYS, 20743094, SKY SOLAR HOLDINGS LTD
SKYW, 31053108, SKYWEST INC
SLAB, 31169147, SILICON LABORATORIES INC
SLB, 30951106, SCHLUMBERGER LTD.
SLCA, 10106011, US SILICA HOLDINGS INC
SLCT, 10320050, SELECT BANCORP INC
SLD, -10, -10
SLDA, -10, -10
SLF, 10323057, SUN LIFE FINANCIAL INC
SLG, 10428068, SL GREEN REALTY CORP
SLG_I, -10, -10
SLGN, 10213029, SILGAN HOLDINGS INC
SLIM, -1, JANUS CAPITAL MANAGEMENT LLC - JANUS OBESITY ETF
SLM, 10322056, SLM CORP
SLMBP, -10, -10
SLNO, 20640091, SOLENO THERAPEUTICS INC
SLNOW, -10, -10
SLP, 31165131, SIMULATIONS PLUS INC
SLRA, -10, -10
SLRC, 10319042, SOLAR CAPITAL LTD
SLTB, -1, SCORPIO BULKERS 7.5000% 9/15/19 SERIES
SM, 30947102, SM ENERGY CO
SMBC, 10320051, SOUTHERN MISSOURI BANCORP INC
SMBK, 10320050, SmartFinancial Inc
SMCI, 31166135, SUPER MICRO COMPUTER INC
SMCP, -1, ALPHAMARK ADVISORS LLC
SMED, 31064129, SHARPS COMPLIANCE CORP
SMFG, 10320043, SUMITOMO MITSUI FINANCIAL GROUP INC
SMG, 10101001, SCOTTS MIRACLE-GRO COMPANY
SMHD, -1, ETRACS MONTHLY PAY 2XLEVERAGED US SMALL CAP HIGH DIVIDEND ETN
SMHI, 31062126, SEACOR Marine Holdings Inc.
SMI, 31169147, SEMICONDUCTOR MANUFACTURING INTL CORP ADS
SMIN, -1, ISHARES MSCI INDIA SMALL-CAP E
SMIT, 31167143, SCHMITT INDUSTRIES INC NEW
SMLP, 30949104, SUMMIT MIDSTREAM PARTNERS LP
SMM, 10319042, SALIENT MIDSTREAM & MLP FUND
SMMD, -1, BLACKROCK INSTITUTIONAL TRUST COMPANY N.A. - ISHARES RUSSELL 2500 ETF
SMMF, 10320050, SUMMIT FINANCIAL GR INC
SMMT, 20636086, SUMMIT THERAPEUTICS PLC
SMMV, -1, BLACKROCK FUND ADVISORS - ISHARES EDGE MSCI MIN VOL USA SMALL-CAP ETF
SMP, 10209018, STANDARD MTR PRODS INC
SMPL, 20531077, SIMPLY GOOD FOODS CO
SMPLW, -10, -10
SMRT, 10217033, STEIN MART INC
SMSI, 31165133, SMITH MICRO SOFTWARE INC
SMTC, 31169147, SEMTECH CORP
SMTS, 10106011, SIERRA METALS INC
SMTX, 31167139, SMTC CORPORATION NEW
SN, 30947102, SANCHEZ ENERGY CORP
SNA, 31061122, SNAP ON INCORPORATED (HOLDING)
SNAK, -10, -10
SNAP, 31168144, SNAP INC
SNBC, -10, -10
SNBR, 10212028, SLEEP NUMBER CORP
SNC, -10, -10
SNCR, -1, SYNCHRONOSS TECHNOLOGIES INC
SND, 10106011, SMART SAND INC
SNDE, 30947102, Sundance Energy Australia Ltd
SNDR, 31062127, SCHNEIDER NATIONAL INC
SNDX, 20635084, SYNDAX PHARMACEUTICALS INC
SNE, 31167138, SONY CORP ADR
SNES, 10101001, SenesTech  Inc. Common Stock
SNFCA, -10, -10
SNGX, 20635084, SOLIGENIX INC
SNGXW, -10, -10
SNH, 10428065, SENIOR HOUSING PROPS TST SBI
SNHNI, -10, -10
SNHNL, -10, -10
SNHY, 31061119, HELIOS TECHNOLOGIES
SNI, -10, -10
SNMP, 30949104, SANCHEZ MIDSTREAM PARTNERS LP
SNMX, 10103004, SENOMYX INC
SNN, 20639090, SMITH & NEPHEW PLC ADS(NEW)(RP
SNNA, 20635084, SIENNA BIOPHARMACEUTICALS INC
SNOA, 20636086, SONOMA PHARMACEUTICALS INC.
SNOAW, -10, -10
SNP, 30948103, CHINA PETRO&CHEM ADS (100ORD)
SNPS, 31165133, SYNOPSYS INC
SNR, 10428064, NEW SENIOR INVESTMENT GROUP INC
SNSR, -1, GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X INTERNET OF THINGS THEMATIC ETF
SNSS, 20635084, SUNESIS PHARMACEUTICALS INC
SNV, 10320050, SYNOVUS FINANCIAL CORP
SNV_C, -10, -10
SNX, 31054109, SYNNEX CORPORATION
SNY, 20636085, SANOFI-AVENTIS ADR
SO, 20744096, SOUTHERN CO
SODA, 10212028, SODASTREAM INTERNATIONAL LTD
SOFO, 31165133, SONIC FOUNDRY INC
SOGO, 31168144, SOGOU INC
SOHO, 10428066, SOTHERLY HOTELS INC
SOHOB, -10, -10
SOHOM, -10, -10
SOHOO, -10, -10
SOHU, 31168144, SOHU.COM LTD.
SOI, 30951106, SOLARIS OILFIELD INFRASTRUCTURE INC
SOJA, -1, SOUTHERN CO JR SUB NT SR 2015A 6.25% DUE 10/15/2075 (DE)
SOJB, -1, SOUTHERN CO SER 2016A JR SUB NT DUE 10/1/2076 (DE)
SOL, 31169148, RENESOLA LTD
SON, 10213029, SONOCO PRODUCTS CO.
SONA, 10320050, SOUTHERN NATIONAL BANCORP OF VIRGINIA INC
SONC, 10216032, SONIC CORP
SONS, -10, -10
SOR, 10319042, SOURCE CAPITAL INC
SORL, 10209018, SORL AUTO PARTS INC
SOV_C, -10, -10
SOVB, -1, CAMBRIA INVESTMENT MANAGEMENT LP - CAMBRIA SOVEREIGN HIGH YIELD BOND ETF
SP, 31054109, SP PLUS CORP
SPA, 31167141, SPARTON CORP
SPAB, -1, SPDR BARCLAYS AGGRAGATE BOND E
SPAR, 31063128, SPARTAN MTRS INC
SPB, 20531076, SPECTRUM BRANDS HOLDINGS INC
SPCB, 31056112, SUPERCOM LTD
SPDN, -1, Direxion Daily S&P 500 Bear 1X Shares
SPDW, -1, SPDR S&P WORLD EX-US ETF
SPE, 10319042, SPECIAL OPPORTUNITIES FUND INC
SPE_B, -10, -10
SPEM, -1, SPDR S&P EMERGING MARKETS ETF
SPEX, 31054109, SPHERIX INC
SPG, 10428070, SIMON PROPERTIES GROUP INC
SPG_J, -10, -10
SPGI, 10321053, S&P GLOBAL INC
SPH, 20744097, SUBURBAN PROPANE PARTNERS L.P.
SPHS, 20635084, SOPHIRIS BIO INC
SPI, 31169148, SPI ENERGY CO LTD
SPIB, -1, SPDR BARCLAYS INTERMEDIATE TER
SPIL, -10, -10
SPKE, 20744096, SPARK ENERGY INC
SPKEP, -10, -10
SPLB, -1, SPDR BARCLAYS LONG TERM CORPAT
SPLG, -1, SPDR RUSSELL 1000 ETF
SPLK, 31165133, SPLUNK INC
SPLP, 31055110, STEEL PARTNERS HOLDINGS LP
SPLP_A, -10, -10
SPLP_T, -10, -10
SPMD, -1, SPDR RUSSELL SMALL CAP COMPLET
SPMO, -1, INVESCO CAPITAL MANAGEMENT LLC
SPMV, -1, INVESCO CAPITAL MANAGEMENT LLC
SPN, 30951106, SUPERIOR ENERGY SVCS INC
SPNE, 20639090, SEASPINE HLDGS CORP COM (DE)
SPNS, 31165134, SAPIENS INTL CORP NV NEW
SPOK, 30845100, SPOK HOLDINGS INC
SPPI, 20635084, SPECTRUM PHARMACEUTICALS INC
SPPP, 10106011, SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST
SPR, 31052107, SPIRIT AEROSYSTEMS HOLDINGS INC
SPRO, 20635084, SPERO THERAPEUTICS INC
SPRT, 31165134, SUPPORT.COM INC
SPSB, -1, SPDR BARCLAYS SHORT TERM CORPA
SPSC, 31165133, SPS COMMERCE INC
SPSM, -1, SPDR RUSSELL 2000 ETF
SPTL, -1, SPDR BARCLAYS LONG TERM TREASU
SPTM, -1, SPDR RUSSELL 3000 ETF
SPTN, 20533081, SPARTANNASH CO
SPTS, -1, SPDR BARCLAYS SHORT TERM TREAS
SPUN, -1, VANECK VECTORS ETF TRUST
SPVM, -1, INVESCO CAPITAL MANAGEMENT LLC
SPVU, -1, INVESCO CAPITAL MANAGEMENT LLC
SPWH, 10218039, SPORTSMAN'S WAREHOUSE HOLDINGS INC
SPWR, 31169148, SUNPOWER CORP
SPXC, 31061119, SPX CORPORATION
SPXE, -1, PROSHARES TR S&P 500 EX ENERGY ETF
SPXN, -1, PROSHARES TR S&P 500 EX FINLS ETF
SPXT, -1, PROSHARES TR S&P 500 EX TECHNOLOGY ETF
SPXV, -1, PROSHARES TR S&P 500 EX HEALTH CARE ETF
SPXX, 10319042, NUVEEN S&P 500 DYNAMIC OVERWRI
SPYD, -1, SPDR SER TRS&P 500 HIGH DIVID ETF (MA)
SPYX, -1, SPDR S&P 500 FOSSIL FUEL FREE ETF
SQ, 31165133, SQUARE  INC CLASS A COM STK
SQBG, 10212026, SEQUENTIAL BRANDS GROUP INC
SQLV, -1, LEGG MASON PARTNERS FUND ADVISOR LLC - LEGG MASON SMALL-CAP QUALITY VALUE ETF
SQM, 10103003, SOCIEDAD QUIMICA Y M CHILE ADS
SQNS, 31169147, SEQUANS COMMUNICATIONS SA
SQZZ, -10, -10
SR, 20744097, SPIRE INC.
SRAX, 10208014, SOCIAL REALITY INC
SRC, 10428064, SPIRIT REALTY CAPITAL INC
SRC_A, -10, -10
SRCE, 10320050, 1ST SOURCE CORP
SRCI, 30947102, SRC ENERGY INC
SRCL, 31064129, STERICYCLE INC
SRCLP, -10, -10
SRDX, 20640091, SURMODICS INC
SRE, 20744095, SEMPRA ENERGY
SREV, 31165134, SERVICESOURCE INTERNATIONAL INC
SRF, 10319042, CUSHING ENERGY INCOME FUND
SRG, 10428070, SERITAGE GROWTH PROPERTIES
SRI, 10209018, STONERIDGE INC
SRLP, 30950105, SPRAGUE RESOURCES LP
SRNE, 20635084, SORRENTO THERAPEUTICS INC
SRPT, 20635084, SAREPTA THERAPEUTICS INC
SRRA, 20635084, SIERRA ONCOLOGY INC
SRT, 31054109, STARTEK INC.
SRTS, 20639090, SENSUS HEALTHCARE IN
SRTSW, -10, -10
SRUN, -10, -10
SRUNU, -10, -10
SRUNW, -10, -10
SRV, 10319042, CUSHING MLP & INFRASTRUCTURE TOTAL RETURN FUND
SSB, 10320050, SOUTH STATE CORP
SSBI, 10320050, SUMMIT STATE BANK
SSC, -10, -10
SSD, 31061122, SIMPSON MANUFACTURING CO INC
SSFN, 10320050, STEWARDSHIP FINANCIAL CORP
SSI, 10217033, STAGE STORES INC
SSKN, 20642093, STRATA SKIN SCIENCES INC
SSL, 30948103, SASOL LTD SPONSORED ADR
SSN, -10, -10
SSNC, 31165134, SS&C TECHNOLOGIES HOLDINGS INC
SSNI, -10, -10
SSNT, 31165133, SILVERSUN TECHNOLOGIES INC
SSP, 10210022, SCRIPPS CO (E.W.) CL-A "NEW"
SSRM, 10106010, SSR MINING INC
SSTI, 31165133, SHOTSPOTTER INC
SSTK, 31168144, SHUTTERSTOCK INC
SSW, 31062126, SEASPAN CORPORATION COM SHS (MH)
SSW_D, -10, -10
SSW_E, -10, -10
SSW_G, -10, -10
SSW_H, -10, -10
SSWA, -1, Seaspan Corporation
SSWN, -1, SEASPAN CORP
SSY, 20638089, SUNLINK HEALTH SYSTEMS INC
SSYS, 31167137, STRATASYS LTD
ST, 31167143, SENSATA TECHNOLOGIES HOLDING
STAA, 20642093, STAAR SURGICAL CO
STAF, 31057113, STAFFING 360 SOLUTIONS INC
STAG, 10428067, STAG INDUSTRIAL INC
STAG_B, -10, -10
STAG_C, -10, -10
STAR, 10428064, ISTAR INC
STAR_D, -10, -10
STAR_E, -10, -10
STAR_F, -10, -10
STAR_G, -10, -10
STAR_I, -10, -10
STAY, 10218040, EXTENDED STAY AMERICA INC
STB, -10, -10
STBA, 10320050, S&T BANCORP INC
STBZ, 10320050, STATE BANK FINANCIAL CORP
STC, 10325059, STEWART INFORMATION SVCS CORP
STDY, 20636086, STEADYMED LTD
STE, 20642093, STERIS PLC
STFC, 10325059, STATE AUTO FINANCIAL CORP
STI, 10320050, SUNTRUST BANKS INC
STI-WS-A, -10, -10
STI-WS-B, -10, -10
STI_A, -10, -10
STI_E, -10, -10
STK, 10319042, COLUMBIA SELIGMAN PREMIUM TECH
STKL, 20531077, SUNOPTA INC
STKS, 10216032, ONE GROUP HOSPITALITY INC/THE
STL, 10320050, STERLING BANCORP/DE
STL_A, -10, -10
STLD, 10107013, STEEL DYNAMICS INC
STLR, -10, -10
STLRU, -10, -10
STLRW, -10, -10
STLY, -10, -10
STM, 31169147, STMICROELECTRONICS N.V.
STML, 20635084, STEMLINE THERAPEUTICS INC
STMP, 31165133, STAMPS.COM INC
STN, 31058114, STANTEC INC.
STNG, 31062126, SCORPIO TANKERS INC
STNLU, -10, -10
STO, -10, -10
STON, 10214030, STONEMOR PARTNERS LP
STOR, 10428064, STORE CAPITAL CORP
STOT, -1, SSGA ACTIVE TRUST - SPDR DOUBLELINE SHORT DURATION TOTAL RETURN TACTICAL ETF
STPP, -1, IPATH US TREASURY STEEPENER ETN
STRA, 20532078, STRATEGIC EDUCATION INC
STRL, 31058114, STERLING CONSTRUCTION CO INC
STRM, 31165131, STREAMLINE HEALTH SOLUTIONS
STRP, -10, -10
STRS, 10427062, STRATUS PROPERTIES INC
STRT, 10209018, STRATTEC SECURITY CORP
STT, 10319042, STATE STREET CORP
STT_C, -10, -10
STT_D, -10, -10
STT_E, -10, -10
STT_G, -10, -10
STWD, 10428064, STARWOOD PROPERTY TRUST INC
STX, 31167140, SEAGATE TECHNOLOGY
STZ, 20529072, CONSTELLATION BRANDS CL-A
STZ-B, -10, -10
SU, 30948103, SUNCOR ENERGY INC
SUI, 10428069, SUN COMMUNITIES INC
SUI_A, -10, -10
SUM, 10102002, SUMMIT MATERIALS INC
SUMR, 20531076, SUMMER INFANT INC
SUN, 30950105, SUNOCO LP
SUNS, 10319042, SOLAR SENIOR CAPITAL LTD
SUNW, 31169148, SUNWORKS INC
SUP, 10209018, SUPERIOR INDUSTRIES INTL INC
SUPN, 20636086, SUPERNUS PHARMACEUTICALS INC
SUPV, 10320049, GRUPO SUPERVIELLE S.A.
SUSA, -1, ISHARES MSCI USA ESG SELECT ET
SUSB, -1, BLACKROCK FUND ADVISORS - ISHARES ESG 1-5 YEAR USD CORPORATE BOND ETF
SUSC, -1, BLACKROCK FUND ADVISORS - ISHARES ESG USD CORPORATE BOND ETF
SVA, 20635084, SINOVAC BIOTECH LTD
SVBI, 10320050, SEVERN BANCORP INC ANNAPOLIS MD
SVM, 10106012, Silvercorp Metals Inc.
SVRA, 20635084, SAVARA INC
SVT, 31167141, SERVOTRONICS INCORPORATED
SVU, 20533082, SUPERVALU INC
SVVC, 10319042, FIRSTHAND TECHNOLOGY VALUE FUND INC
SWCH, 31165132, SWITCH INC
SWIN, -1, ALPS ADVISORS INC - ALPS/DORSEY WRIGHT SECTOR MOMENTUM ETF
SWIR, 31166135, SIERRA WIRELESS INC
SWJ, -1, STANLEY BLACK AND DECKER I
SWK, 31061122, STANLEY BLACK & DECKER INC
SWKS, 31169147, SKYWORKS SOLUTIONS INC
SWM, 10105007, SCHWEITZER-MAUDUIT INT'L INC
SWN, 30947102, SOUTHWESTERN ENERGY CO
SWNC, -10, -10
SWP, 31061122, STANLEY BLACK & DECKER INC
SWX, 20744097, SOUTHWEST GAS CORP
SWZ, 10319042, SWISS HELVETIA FUND INC
SXC, 10104005, SUNCOKE ENERGY INC
SXCP, 10104005, SUNCOKE ENERGY PARTNERS LP
SXE, 20744097, SOUTHCROSS ENERGY PARTNERS LP
SXI, 31061119, STANDEX INTERNATIONAL CORP
SXT, 10103004, SENSIENT TECHNOLOGIES CORP
SYBT, 10320050, STOCK YARDS BANCORP INC
SYBX, 20635084, SYNLOGIC INC
SYF, 10322056, SYNCHRONY FINANCIAL
SYK, 20639090, STRYKER CORP
SYKE, 31165132, SYKES ENTERPRISES INC
SYMC, 31165133, SYMANTEC CORP
SYMX, -10, -10
SYN, 20635084, SYNTHETIC BIOLOGICS INC
SYNA, 31165133, SYNAPTICS INCORPORATED
SYNC, 31168144, SYNACOR INC
SYNL, 10107013, SYNALLOY CORP.
SYNT, 31165132, SYNTEL INC
SYPR, 10209018, SYPRIS SOLUTIONS INC (DE)
SYRS, 20635084, SYROS PHARMACEUTICALS INC.
SYT, -10, -10
SYX, 10217037, SYSTEMAX INC
SYY, 20533081, SYSCO CORP
SZC, 10319042, CUSHING RENAISSANCE FUND/THE
T, 30845100, AT&T INC. COM
TA, 10217037, TRAVELCENTERS OF AMERICA LLC
TAC, 20743094, TRANSALTA CORP CANADA (F)
TACO, 10216032, DEL TACO RESTAURANTS INC
TACOW, -10, -10
TACT, 31167137, TRANSACT TECHNOLOGIES INC
TAHO, 10106010, TAHOE RESOURCES INC
TAIL, -1, CAMBRIA INVESTMENT MANAGEMENT LP - CAMBRIA TAIL RISK ETF
TAIT, 31167142, TAITRON COMPONENTS INC CL A
TAL, 20532078, TAL EDUCATION GROUP
TANH, 10104005, TANTECH HOLDINGS LTD
TANNI, -10, -10
TANNL, -10, -10
TANNZ, -10, -10
TAP, 20529071, MOLSON COORS BREWING CO
TAP-A, -10, -10
TAPR, -1, BARCLAYS PLC BARCLAYS INVERSE
TARO, 20636086, TARO PHARMACEUTICALS INDUSTRIES LTD
TAST, 10216032, CARROLS RESTAURANT GROUP INC
TAT, 30947102, TRANSATLANTIC PETROLEUM LTD
TATT, 31052107, TAT TECHNOLOGIES LTD
TAX, 10214030, LIBERTY TAX INC
TAXR, -10, -10
TAYD, 31061119, TAYLOR DEVICES INC
TBB, -1, AT&T Inc. 5.35 11/01/66
TBBK, 10320050, BANCORP INC/DE
TBI, 31057113, TRUEBLUE INC
TBK, 10320050, TRIUMPH BANCORP INC
TBLU, -1, TORTOISE INDEX SOLUTIONS - TORTOISE WATER FUND ETF
TBNK, 10320051, TERRITORIAL BANCORP INC
TBPH, 20635084, THERAVANCE BIOPHARMA INC
TCAP, -10, -10
TCBI, 10320050, TEXAS CAPITAL BANCSHARES INC
TCBIL, -10, -10
TCBIP, -10, -10
TCBIW, -10, -10
TCBK, 10320050, TRICO BANCSHARES
TCCA, -10, -10
TCCB, -10, -10
TCCO, 31166135, TECHNICAL COMMUNICATIONS CORP
TCF, 10320050, TCF FINANCIAL CORP
TCF-WS, -10, -10
TCF_B-CL, -10, -10
TCF_C, -10, -10
TCF_D, -10, -10
TCFC, 10320050, COMMUNITY FINANCIAL CORP/THE
TCGP, 10319042, CARLYLE GROUP L.P - 5.875% PRF PERPETUAL USD 25 - SER A
TCHF, -1, ISHARES TR EDGE MSCI MULTIFACTOR TECHNOLOGY ETF
TCI, 10428064, TRANSCONTL RLTY INVESTORS INC
TCMD, 20639090, TACTILE SYSTEMS TECHNOLOGY I
TCO, 10428070, TAUBMAN CENTERS INC
TCO_J, -10, -10
TCO_K, -10, -10
TCON, 20635084, TRACON PHARMACEUTICALS INC
TCP, 30949104, TC PIPELINES LP
TCPC, 10319042, BLACKROCK TCP CAPITAL CORP
TCRD, 10319042, THL CREDIT INC
TCRX, -10, -10
TCRZ, -1, THL CR INC NT
TCS, 10217037, CONTAINER STORE GROUP INC/THE
TCTL, -1, PREMISE CAPITAL LLC - PREMISE CAPITAL FRONTIER ADVANTAGE DIVERSIFIED TACTICAL ETF
TCX, 31168144, TUCOWS INC
TD, 10320043, TORONTO-DOMINION BANK (THE)
TDA, -1, TELEPHONE AND DATA SYSTEMS  INC.   5.875%
TDC, 31167140, TERADATA CORP
TDE, -1, TELEPHONE & DATA SYS INC SR NTS  6.875% (DE)
TDF, 10319042, TEMPLETON DRAGON FD INC
TDG, 31052107, TRANSDIGM GROUP INCORPORATED COM
TDI, 30845100, TELEPHONE AND DATA SYSTEMS INC 6.625% SR NTS DUE 3/31/2045
TDJ, -1, TELEPHONE & DATA SYS INC PFD 7% SENIOR NTS DUE 2060
TDOC, 31165131, TELADOC HEALTH INC
TDS, 30845100, TELEPHONE & DATA SYSTEMS INC
TDW, 30951106, TIDEWATER INC.
TDW-WS-A, -10, -10
TDW-WS-B, -10, -10
